start_date,trip_id,current_stop_sequence,arrival_time,departure_time,next_arrival_time,travel_time_second,producer_timestamp_ts
20250221,311361K0,4,2025-02-21 05:05:31,2025-02-21 05:07:05,2025-02-21 05:08:01,150.0,2025-02-21 05:07:51
20250221,311361K0,5,2025-02-21 05:08:01,2025-02-21 05:10:03,2025-02-21 05:11:04,183.0,2025-02-21 05:10:35
20250221,311361K0,6,2025-02-21 05:11:04,2025-02-21 05:12:33,2025-02-21 05:13:30,146.0,2025-02-21 05:13:20
20250221,311361K0,7,2025-02-21 05:13:30,2025-02-21 05:14:31,2025-02-21 05:15:32,122.0,2025-02-21 05:15:09
20250221,311361K0,8,2025-02-21 05:15:32,2025-02-21 05:15:32,2025-02-21 05:16:32,60.0,2025-02-21 05:16:04
20250221,311361K0,9,2025-02-21 05:16:32,2025-02-21 05:18:02,2025-02-21 05:19:03,151.0,2025-02-21 05:18:49
20250221,311361K0,10,2025-02-21 05:19:03,2025-02-21 05:19:03,2025-02-21 05:20:03,60.0,2025-02-21 05:19:43
20250221,311361K0,11,2025-02-21 05:20:03,2025-02-21 05:21:33,2025-02-21 05:22:33,150.0,2025-02-21 05:22:28
20250221,311361K0,12,2025-02-21 05:22:33,2025-02-21 05:22:33,2025-02-21 05:23:30,57.0,2025-02-21 05:23:22
20250221,311361K0,13,2025-02-21 05:23:30,2025-02-21 05:24:35,2025-02-21 05:25:32,122.0,2025-02-21 05:25:12
20250221,311361K0,14,2025-02-21 05:25:32,2025-02-21 05:25:32,2025-02-21 05:26:33,61.0,2025-02-21 05:26:07
20250221,311361K0,15,2025-02-21 05:26:33,2025-02-21 05:28:02,2025-02-21 05:29:03,150.0,2025-02-21 05:28:51
20250221,311361K0,16,2025-02-21 05:29:03,2025-02-21 05:30:04,2025-02-21 05:31:00,117.0,2025-02-21 05:30:41
20250221,311361K0,17,2025-02-21 05:31:00,2025-02-21 05:32:05,2025-02-21 05:32:34,94.0,2025-02-21 05:32:30
20250221,311361K0,18,2025-02-21 05:32:34,2025-02-21 05:34:31,2025-02-21 05:35:32,178.0,2025-02-21 05:35:15
20250221,311361K0,19,2025-02-21 05:35:32,2025-02-21 05:37:01,2025-02-21 05:38:02,150.0,2025-02-21 05:37:59
20250221,311361K0,20,2025-02-21 05:38:02,2025-02-21 05:38:02,,,2025-02-21 05:38:53
20250221,311371K0,1,2025-02-21 04:25:02,2025-02-21 04:29:34,2025-02-21 04:31:03,361.0,2025-02-21 04:30:26
20250221,311371K0,2,2025-02-21 04:31:03,2025-02-21 04:32:32,2025-02-21 04:33:33,150.0,2025-02-21 04:33:11
20250221,311371K0,3,2025-02-21 04:33:33,2025-02-21 04:34:34,2025-02-21 04:35:30,117.0,2025-02-21 04:35:00
20250221,311371K0,4,2025-02-21 04:35:30,2025-02-21 04:37:04,2025-02-21 04:38:01,151.0,2025-02-21 04:37:44
20250221,311371K0,5,2025-02-21 04:38:01,2025-02-21 04:40:02,2025-02-21 04:40:35,154.0,2025-02-21 04:40:29
20250221,311371K0,6,2025-02-21 04:40:35,2025-02-21 04:42:32,2025-02-21 04:43:33,178.0,2025-02-21 04:43:13
20250221,311371K0,7,2025-02-21 04:43:33,2025-02-21 04:43:33,2025-02-21 04:44:34,61.0,2025-02-21 04:44:08
20250221,311371K0,8,2025-02-21 04:44:34,2025-02-21 04:46:03,2025-02-21 04:47:00,146.0,2025-02-21 04:46:52
20250221,311371K0,9,2025-02-21 04:47:00,2025-02-21 04:47:00,2025-02-21 04:48:05,65.0,2025-02-21 04:47:47
20250221,311371K0,10,2025-02-21 04:48:05,2025-02-21 04:49:02,2025-02-21 04:50:02,117.0,2025-02-21 04:49:36
20250221,311371K0,11,2025-02-21 04:50:02,2025-02-21 04:50:35,2025-02-21 04:51:32,90.0,2025-02-21 04:51:26
20250221,311371K0,12,2025-02-21 04:51:32,2025-02-21 04:52:33,2025-02-21 04:53:33,121.0,2025-02-21 04:53:15
20250221,311371K0,13,2025-02-21 04:53:33,2025-02-21 04:54:34,2025-02-21 04:55:31,118.0,2025-02-21 04:55:04
20250221,311371K0,14,2025-02-21 04:55:31,2025-02-21 04:56:03,2025-02-21 04:57:00,89.0,2025-02-21 04:56:54
20250221,311371K0,15,2025-02-21 04:57:00,2025-02-21 04:58:05,2025-02-21 04:59:02,122.0,2025-02-21 04:58:43
20250221,311371K0,16,2025-02-21 04:59:02,2025-02-21 04:59:02,2025-02-21 05:00:03,61.0,2025-02-21 04:59:38
20250221,311371K0,17,2025-02-21 05:00:03,2025-02-21 05:01:32,2025-02-21 05:02:33,150.0,2025-02-21 05:02:22
20250221,311371K0,18,2025-02-21 05:02:33,2025-02-21 05:04:30,2025-02-21 05:05:31,178.0,2025-02-21 05:05:06
20250221,311371K0,19,2025-02-21 05:05:31,2025-02-21 05:06:32,2025-02-21 05:07:05,94.0,2025-02-21 05:06:56
20250221,311371K0,20,2025-02-21 05:07:05,2025-02-21 05:08:01,,,2025-02-21 05:08:46
20250221,311373K0,1,2025-02-21 04:13:32,2025-02-21 04:18:00,2025-02-21 04:19:01,329.0,2025-02-21 04:18:34
20250221,311373K0,2,2025-02-21 04:19:01,2025-02-21 04:20:34,2025-02-21 04:21:31,150.0,2025-02-21 04:21:19
20250221,311373K0,3,2025-02-21 04:21:31,2025-02-21 04:23:33,2025-02-21 04:24:33,182.0,2025-02-21 04:24:03
20250221,311373K0,4,2025-02-21 04:24:33,2025-02-21 04:26:03,2025-02-21 04:27:03,150.0,2025-02-21 04:26:47
20250221,311373K0,5,2025-02-21 04:27:03,2025-02-21 04:28:00,2025-02-21 04:29:01,118.0,2025-02-21 04:28:37
20250221,311373K0,6,2025-02-21 04:29:01,2025-02-21 04:29:34,2025-02-21 04:31:03,122.0,2025-02-21 04:30:26
20250221,311373K0,7,2025-02-21 04:31:03,2025-02-21 04:31:31,2025-02-21 04:32:32,89.0,2025-02-21 04:32:16
20250221,311373K0,8,2025-02-21 04:32:32,2025-02-21 04:33:33,2025-02-21 04:34:34,122.0,2025-02-21 04:34:05
20250221,311373K0,9,2025-02-21 04:34:34,2025-02-21 04:35:30,2025-02-21 04:36:03,89.0,2025-02-21 04:35:55
20250221,311373K0,10,2025-02-21 04:36:03,2025-02-21 04:37:04,2025-02-21 04:38:01,118.0,2025-02-21 04:37:44
20250221,311373K0,11,2025-02-21 04:38:01,2025-02-21 04:39:01,2025-02-21 04:40:02,121.0,2025-02-21 04:39:34
20250221,311373K0,12,2025-02-21 04:40:02,2025-02-21 04:40:35,2025-02-21 04:41:31,89.0,2025-02-21 04:41:24
20250221,311373K0,13,2025-02-21 04:41:31,2025-02-21 04:42:32,2025-02-21 04:43:33,122.0,2025-02-21 04:43:13
20250221,311373K0,14,2025-02-21 04:43:33,2025-02-21 04:43:33,2025-02-21 04:44:34,61.0,2025-02-21 04:44:08
20250221,311373K0,15,2025-02-21 04:44:34,2025-02-21 04:46:03,2025-02-21 04:47:00,146.0,2025-02-21 04:46:52
20250221,311373K0,16,2025-02-21 04:47:00,2025-02-21 04:47:00,2025-02-21 04:48:05,65.0,2025-02-21 04:47:47
20250221,311373K0,17,2025-02-21 04:48:05,2025-02-21 04:50:02,2025-02-21 04:50:35,150.0,2025-02-21 04:50:31
20250221,311373K0,18,2025-02-21 04:50:35,2025-02-21 04:52:33,2025-02-21 04:53:33,178.0,2025-02-21 04:53:15
20250221,311373K0,19,2025-02-21 04:53:33,2025-02-21 04:54:34,2025-02-21 04:55:31,118.0,2025-02-21 04:55:04
20250221,311373K0,20,2025-02-21 04:55:31,2025-02-21 04:56:03,,,2025-02-21 04:56:54
20250221,311375K0,1,2025-02-21 04:43:33,2025-02-21 04:48:05,2025-02-21 04:49:02,329.0,2025-02-21 04:48:42
20250221,311375K0,2,2025-02-21 04:49:02,2025-02-21 04:50:35,2025-02-21 04:51:32,150.0,2025-02-21 04:51:26
20250221,311375K0,3,2025-02-21 04:51:32,2025-02-21 04:52:33,2025-02-21 04:53:33,121.0,2025-02-21 04:53:15
20250221,311375K0,4,2025-02-21 04:53:33,2025-02-21 04:55:31,2025-02-21 04:56:03,150.0,2025-02-21 04:55:59
20250221,311375K0,5,2025-02-21 04:56:03,2025-02-21 04:58:05,2025-02-21 04:59:02,179.0,2025-02-21 04:58:43
20250221,311375K0,6,2025-02-21 04:59:02,2025-02-21 05:00:03,2025-02-21 05:01:04,122.0,2025-02-21 05:00:33
20250221,311375K0,7,2025-02-21 05:01:04,2025-02-21 05:01:32,2025-02-21 05:02:33,89.0,2025-02-21 05:02:22
20250221,311375K0,8,2025-02-21 05:02:33,2025-02-21 05:03:34,2025-02-21 05:04:30,117.0,2025-02-21 05:04:12
20250221,311375K0,9,2025-02-21 05:04:30,2025-02-21 05:05:31,2025-02-21 05:06:32,122.0,2025-02-21 05:06:01
20250221,311375K0,10,2025-02-21 05:06:32,2025-02-21 05:07:05,2025-02-21 05:08:01,89.0,2025-02-21 05:07:51
20250221,311375K0,11,2025-02-21 05:08:01,2025-02-21 05:09:02,2025-02-21 05:10:03,122.0,2025-02-21 05:09:40
20250221,311375K0,12,2025-02-21 05:10:03,2025-02-21 05:10:03,2025-02-21 05:11:04,61.0,2025-02-21 05:10:35
20250221,311375K0,13,2025-02-21 05:11:04,2025-02-21 05:12:33,2025-02-21 05:13:30,146.0,2025-02-21 05:13:20
20250221,311375K0,14,2025-02-21 05:13:30,2025-02-21 05:13:30,2025-02-21 05:14:31,61.0,2025-02-21 05:14:14
20250221,311375K0,15,2025-02-21 05:14:31,2025-02-21 05:15:32,2025-02-21 05:16:32,121.0,2025-02-21 05:16:04
20250221,311375K0,16,2025-02-21 05:16:32,2025-02-21 05:17:01,2025-02-21 05:18:02,90.0,2025-02-21 05:17:54
20250221,311375K0,17,2025-02-21 05:18:02,2025-02-21 05:19:03,2025-02-21 05:20:03,121.0,2025-02-21 05:19:43
20250221,311375K0,18,2025-02-21 05:20:03,2025-02-21 05:22:33,2025-02-21 05:23:30,207.0,2025-02-21 05:23:22
20250221,311375K0,19,2025-02-21 05:23:30,2025-02-21 05:24:35,2025-02-21 05:25:32,122.0,2025-02-21 05:25:12
20250221,311375K0,20,2025-02-21 05:25:32,2025-02-21 05:26:33,,,2025-02-21 05:27:01
20250221,311385K0,1,2025-02-21 04:01:34,2025-02-21 04:06:02,2025-02-21 04:07:03,329.0,2025-02-21 04:06:43
20250221,311385K0,2,2025-02-21 04:07:03,2025-02-21 04:08:00,2025-02-21 04:09:00,117.0,2025-02-21 04:08:33
20250221,311385K0,3,2025-02-21 04:09:00,2025-02-21 04:10:34,2025-02-21 04:11:31,151.0,2025-02-21 04:11:17
20250221,311385K0,4,2025-02-21 04:11:31,2025-02-21 04:13:32,2025-02-21 04:14:33,182.0,2025-02-21 04:14:01
20250221,311385K0,5,2025-02-21 04:14:33,2025-02-21 04:16:02,2025-02-21 04:17:03,150.0,2025-02-21 04:16:45
20250221,311385K0,6,2025-02-21 04:17:03,2025-02-21 04:18:00,2025-02-21 04:19:01,118.0,2025-02-21 04:18:34
20250221,311385K0,7,2025-02-21 04:19:01,2025-02-21 04:19:33,2025-02-21 04:20:34,93.0,2025-02-21 04:20:24
20250221,311385K0,8,2025-02-21 04:20:34,2025-02-21 04:21:31,2025-02-21 04:22:32,118.0,2025-02-21 04:22:13
20250221,311385K0,9,2025-02-21 04:22:32,2025-02-21 04:23:33,2025-02-21 04:24:33,121.0,2025-02-21 04:24:03
20250221,311385K0,10,2025-02-21 04:24:33,2025-02-21 04:25:02,2025-02-21 04:26:03,90.0,2025-02-21 04:25:53
20250221,311385K0,11,2025-02-21 04:26:03,2025-02-21 04:27:03,2025-02-21 04:28:00,117.0,2025-02-21 04:27:42
20250221,311385K0,12,2025-02-21 04:28:00,2025-02-21 04:28:00,2025-02-21 04:29:01,61.0,2025-02-21 04:28:37
20250221,311385K0,13,2025-02-21 04:29:01,2025-02-21 04:29:34,2025-02-21 04:31:03,122.0,2025-02-21 04:30:26
20250221,311385K0,14,2025-02-21 04:31:03,2025-02-21 04:31:31,2025-02-21 04:32:32,89.0,2025-02-21 04:32:16
20250221,311385K0,15,2025-02-21 04:32:32,2025-02-21 04:33:33,2025-02-21 04:34:34,122.0,2025-02-21 04:34:05
20250221,311385K0,16,2025-02-21 04:34:34,2025-02-21 04:35:30,2025-02-21 04:36:03,89.0,2025-02-21 04:35:55
20250221,311385K0,17,2025-02-21 04:36:03,2025-02-21 04:38:01,2025-02-21 04:39:01,178.0,2025-02-21 04:38:39
20250221,311385K0,18,2025-02-21 04:39:01,2025-02-21 04:40:35,2025-02-21 04:41:31,150.0,2025-02-21 04:41:24
20250221,311385K0,19,2025-02-21 04:41:31,2025-02-21 04:42:32,2025-02-21 04:43:33,122.0,2025-02-21 04:43:13
20250221,311385K0,20,2025-02-21 04:43:33,2025-02-21 04:43:33,,,2025-02-21 04:44:08
20250221,311391K0,1,2025-02-21 04:37:04,2025-02-21 04:41:31,2025-02-21 04:42:32,328.0,2025-02-21 04:42:18
20250221,311391K0,2,2025-02-21 04:42:32,2025-02-21 04:44:34,2025-02-21 04:45:02,150.0,2025-02-21 04:45:02
20250221,311391K0,3,2025-02-21 04:45:02,2025-02-21 04:47:00,2025-02-21 04:48:05,183.0,2025-02-21 04:47:47
20250221,311391K0,4,2025-02-21 04:48:05,2025-02-21 04:49:02,2025-02-21 04:50:02,117.0,2025-02-21 04:49:36
20250221,311391K0,5,2025-02-21 04:50:02,2025-02-21 04:51:32,2025-02-21 04:52:33,151.0,2025-02-21 04:52:20
20250221,311391K0,6,2025-02-21 04:52:33,2025-02-21 04:54:34,2025-02-21 04:55:31,178.0,2025-02-21 04:55:04
20250221,311391K0,7,2025-02-21 04:55:31,2025-02-21 04:56:03,2025-02-21 04:57:00,89.0,2025-02-21 04:56:54
20250221,311391K0,8,2025-02-21 04:57:00,2025-02-21 04:58:05,2025-02-21 04:59:02,122.0,2025-02-21 04:58:43
20250221,311391K0,9,2025-02-21 04:59:02,2025-02-21 04:59:02,2025-02-21 05:00:03,61.0,2025-02-21 04:59:38
20250221,311391K0,10,2025-02-21 05:00:03,2025-02-21 05:01:32,2025-02-21 05:02:33,150.0,2025-02-21 05:02:22
20250221,311391K0,11,2025-02-21 05:02:33,2025-02-21 05:02:33,2025-02-21 05:03:34,61.0,2025-02-21 05:03:17
20250221,311391K0,12,2025-02-21 05:03:34,2025-02-21 05:04:30,2025-02-21 05:05:31,117.0,2025-02-21 05:05:06
20250221,311391K0,13,2025-02-21 05:05:31,2025-02-21 05:06:32,2025-02-21 05:07:05,94.0,2025-02-21 05:06:56
20250221,311391K0,14,2025-02-21 05:07:05,2025-02-21 05:08:01,2025-02-21 05:09:02,117.0,2025-02-21 05:08:46
20250221,311391K0,15,2025-02-21 05:09:02,2025-02-21 05:10:03,2025-02-21 05:11:04,122.0,2025-02-21 05:10:35
20250221,311391K0,16,2025-02-21 05:11:04,2025-02-21 05:11:32,2025-02-21 05:12:33,89.0,2025-02-21 05:12:25
20250221,311391K0,17,2025-02-21 05:12:33,2025-02-21 05:13:30,2025-02-21 05:14:31,118.0,2025-02-21 05:14:14
20250221,311391K0,18,2025-02-21 05:14:31,2025-02-21 05:15:32,2025-02-21 05:16:32,121.0,2025-02-21 05:16:04
20250221,311391K0,19,2025-02-21 05:16:32,2025-02-21 05:18:02,2025-02-21 05:19:03,151.0,2025-02-21 05:18:49
20250221,311391K0,20,2025-02-21 05:19:03,2025-02-21 05:20:03,,,2025-02-21 05:20:38
20250221,311403T0,1,2025-02-21 05:50:00,2025-02-21 05:53:31,2025-02-21 05:54:32,272.0,2025-02-21 05:54:23
20250221,311403T0,2,2025-02-21 05:54:32,2025-02-21 05:56:34,2025-02-21 05:57:30,178.0,2025-02-21 05:57:08
20250221,311403T0,3,2025-02-21 05:57:30,2025-02-21 05:59:04,2025-02-21 06:00:00,150.0,2025-02-21 05:59:52
20250221,311403T0,4,2025-02-21 06:00:00,2025-02-21 06:01:01,2025-02-21 06:02:02,122.0,2025-02-21 06:01:42
20250221,311403T0,5,2025-02-21 06:02:02,2025-02-21 06:04:00,2025-02-21 06:04:32,150.0,2025-02-21 06:04:26
20250221,311403T0,6,2025-02-21 06:04:32,2025-02-21 06:06:30,2025-02-21 06:07:31,179.0,2025-02-21 06:07:10
20250221,311403T0,7,2025-02-21 06:07:31,2025-02-21 06:08:32,2025-02-21 06:09:00,89.0,2025-02-21 06:08:59
20250221,311403T0,8,2025-02-21 06:09:00,2025-02-21 06:10:01,2025-02-21 06:11:02,122.0,2025-02-21 06:10:46
20250221,311403T0,9,2025-02-21 06:11:02,2025-02-21 06:11:02,2025-02-21 06:12:02,60.0,2025-02-21 06:11:41
20250221,311403T0,10,2025-02-21 06:12:02,2025-02-21 06:13:03,2025-02-21 06:14:04,122.0,2025-02-21 06:13:31
20250221,311403T0,11,2025-02-21 06:14:04,2025-02-21 06:15:29,2025-02-21 06:16:34,150.0,2025-02-21 06:16:15
20250221,311403T0,12,2025-02-21 06:16:34,2025-02-21 06:16:34,2025-02-21 06:17:31,57.0,2025-02-21 06:17:09
20250221,311403T0,13,2025-02-21 06:17:31,2025-02-21 06:18:32,2025-02-21 06:19:33,122.0,2025-02-21 06:18:59
20250221,311403T0,14,2025-02-21 06:19:33,2025-02-21 06:20:01,2025-02-21 06:21:02,89.0,2025-02-21 06:20:49
20250221,311403T0,15,2025-02-21 06:21:02,2025-02-21 06:22:03,2025-02-21 06:23:04,122.0,2025-02-21 06:22:38
20250221,311403T0,16,2025-02-21 06:23:04,2025-02-21 06:24:04,2025-02-21 06:24:33,89.0,2025-02-21 06:24:27
20250221,311403T0,17,2025-02-21 06:24:33,2025-02-21 06:25:34,2025-02-21 06:26:30,117.0,2025-02-21 06:26:17
20250221,311403T0,18,2025-02-21 06:26:30,2025-02-21 06:28:32,2025-02-21 06:29:05,155.0,2025-02-21 06:29:01
20250221,311403T0,19,2025-02-21 06:29:05,2025-02-21 06:30:01,2025-02-21 06:31:02,117.0,2025-02-21 06:30:51
20250221,311403T0,20,2025-02-21 06:31:02,2025-02-21 06:32:03,,,2025-02-21 06:32:40
20250221,311407T0,1,2025-02-21 05:19:03,2025-02-21 05:23:30,2025-02-21 05:24:35,332.0,2025-02-21 05:24:17
20250221,311407T0,2,2025-02-21 05:24:35,2025-02-21 05:26:33,2025-02-21 05:27:34,179.0,2025-02-21 05:27:01
20250221,311407T0,3,2025-02-21 05:27:34,2025-02-21 05:29:03,2025-02-21 05:30:04,150.0,2025-02-21 05:29:46
20250221,311407T0,4,2025-02-21 05:30:04,2025-02-21 05:31:00,2025-02-21 05:32:05,121.0,2025-02-21 05:31:35
20250221,311407T0,5,2025-02-21 05:32:05,2025-02-21 05:33:31,2025-02-21 05:34:31,146.0,2025-02-21 05:34:20
20250221,311407T0,6,2025-02-21 05:34:31,2025-02-21 05:36:33,2025-02-21 05:37:01,150.0,2025-02-21 05:37:04
20250221,311407T0,7,2025-02-21 05:37:01,2025-02-21 05:38:02,2025-02-21 05:39:03,122.0,2025-02-21 05:38:53
20250221,311407T0,8,2025-02-21 05:39:03,2025-02-21 05:40:04,2025-02-21 05:41:05,122.0,2025-02-21 05:40:43
20250221,311407T0,9,2025-02-21 05:41:05,2025-02-21 05:41:05,2025-02-21 05:42:02,57.0,2025-02-21 05:41:38
20250221,311407T0,10,2025-02-21 05:42:02,2025-02-21 05:43:31,2025-02-21 05:44:32,150.0,2025-02-21 05:44:22
20250221,311407T0,11,2025-02-21 05:44:32,2025-02-21 05:44:32,2025-02-21 05:45:32,60.0,2025-02-21 05:45:17
20250221,311407T0,12,2025-02-21 05:45:32,2025-02-21 05:46:33,2025-02-21 05:47:02,90.0,2025-02-21 05:47:06
20250221,311407T0,13,2025-02-21 05:47:02,2025-02-21 05:48:03,2025-02-21 05:48:59,117.0,2025-02-21 05:48:55
20250221,311407T0,14,2025-02-21 05:48:59,2025-02-21 05:50:00,2025-02-21 05:51:01,122.0,2025-02-21 05:50:45
20250221,311407T0,15,2025-02-21 05:51:01,2025-02-21 05:51:33,2025-02-21 05:53:03,122.0,2025-02-21 05:52:34
20250221,311407T0,16,2025-02-21 05:53:03,2025-02-21 05:53:31,2025-02-21 05:54:32,89.0,2025-02-21 05:54:23
20250221,311407T0,17,2025-02-21 05:54:32,2025-02-21 05:55:33,2025-02-21 05:56:34,122.0,2025-02-21 05:56:13
20250221,311407T0,18,2025-02-21 05:56:34,2025-02-21 05:57:30,2025-02-21 05:58:31,117.0,2025-02-21 05:58:03
20250221,311407T0,19,2025-02-21 05:58:31,2025-02-21 06:00:00,2025-02-21 06:01:01,150.0,2025-02-21 06:00:47
20250221,311407T0,20,2025-02-21 06:01:01,2025-02-21 06:02:02,,,2025-02-21 06:02:37
20250221,311421T0,1,2025-02-21 05:07:05,2025-02-21 05:11:32,2025-02-21 05:12:33,328.0,2025-02-21 05:12:25
20250221,311421T0,2,2025-02-21 05:12:33,2025-02-21 05:14:31,2025-02-21 05:15:32,179.0,2025-02-21 05:15:09
20250221,311421T0,3,2025-02-21 05:15:32,2025-02-21 05:17:01,2025-02-21 05:18:02,150.0,2025-02-21 05:17:54
20250221,311421T0,4,2025-02-21 05:18:02,2025-02-21 05:19:03,2025-02-21 05:20:03,121.0,2025-02-21 05:19:43
20250221,311421T0,5,2025-02-21 05:20:03,2025-02-21 05:21:33,2025-02-21 05:22:33,150.0,2025-02-21 05:22:28
20250221,311421T0,6,2025-02-21 05:22:33,2025-02-21 05:24:35,2025-02-21 05:25:32,179.0,2025-02-21 05:25:12
20250221,311421T0,7,2025-02-21 05:25:32,2025-02-21 05:25:32,2025-02-21 05:26:33,61.0,2025-02-21 05:26:07
20250221,311421T0,8,2025-02-21 05:26:33,2025-02-21 05:28:02,2025-02-21 05:29:03,150.0,2025-02-21 05:28:51
20250221,311421T0,9,2025-02-21 05:29:03,2025-02-21 05:29:03,2025-02-21 05:30:04,61.0,2025-02-21 05:29:46
20250221,311421T0,10,2025-02-21 05:30:04,2025-02-21 05:31:00,2025-02-21 05:32:05,121.0,2025-02-21 05:31:35
20250221,311421T0,11,2025-02-21 05:32:05,2025-02-21 05:32:34,2025-02-21 05:33:31,86.0,2025-02-21 05:33:25
20250221,311421T0,12,2025-02-21 05:33:31,2025-02-21 05:34:31,2025-02-21 05:35:32,121.0,2025-02-21 05:35:15
20250221,311421T0,13,2025-02-21 05:35:32,2025-02-21 05:36:33,2025-02-21 05:37:01,89.0,2025-02-21 05:37:04
20250221,311421T0,14,2025-02-21 05:37:01,2025-02-21 05:38:02,2025-02-21 05:39:03,122.0,2025-02-21 05:38:53
20250221,311421T0,15,2025-02-21 05:39:03,2025-02-21 05:40:04,2025-02-21 05:41:05,122.0,2025-02-21 05:40:43
20250221,311421T0,16,2025-02-21 05:41:05,2025-02-21 05:41:05,2025-02-21 05:42:02,57.0,2025-02-21 05:41:38
20250221,311421T0,17,2025-02-21 05:42:02,2025-02-21 05:43:31,2025-02-21 05:44:32,150.0,2025-02-21 05:44:22
20250221,311421T0,18,2025-02-21 05:44:32,2025-02-21 05:45:32,2025-02-21 05:46:33,121.0,2025-02-21 05:46:11
20250221,311421T0,19,2025-02-21 05:46:33,2025-02-21 05:48:03,2025-02-21 05:48:59,146.0,2025-02-21 05:48:55
20250221,311421T0,20,2025-02-21 05:48:59,2025-02-21 05:50:00,,,2025-02-21 05:50:45
20250221,311427T0,1,2025-02-21 05:55:33,2025-02-21 06:00:00,2025-02-21 06:01:01,328.0,2025-02-21 06:00:47
20250221,311427T0,2,2025-02-21 06:01:01,2025-02-21 06:02:02,2025-02-21 06:03:03,122.0,2025-02-21 06:02:37
20250221,311427T0,3,2025-02-21 06:03:03,2025-02-21 06:04:32,2025-02-21 06:05:33,150.0,2025-02-21 06:05:21
20250221,311427T0,4,2025-02-21 06:05:33,2025-02-21 06:07:31,2025-02-21 06:08:32,179.0,2025-02-21 06:08:05
20250221,311427T0,5,2025-02-21 06:08:32,2025-02-21 06:10:01,2025-02-21 06:11:02,150.0,2025-02-21 06:10:46
20250221,311427T0,6,2025-02-21 06:11:02,2025-02-21 06:12:02,2025-02-21 06:13:03,121.0,2025-02-21 06:12:35
20250221,311427T0,7,2025-02-21 06:13:03,2025-02-21 06:14:04,2025-02-21 06:14:33,90.0,2025-02-21 06:14:25
20250221,311427T0,8,2025-02-21 06:14:33,2025-02-21 06:15:29,2025-02-21 06:16:34,121.0,2025-02-21 06:16:15
20250221,311427T0,9,2025-02-21 06:16:34,2025-02-21 06:17:31,2025-02-21 06:18:32,118.0,2025-02-21 06:18:04
20250221,311427T0,10,2025-02-21 06:18:32,2025-02-21 06:19:33,2025-02-21 06:20:01,89.0,2025-02-21 06:19:54
20250221,311427T0,11,2025-02-21 06:20:01,2025-02-21 06:21:02,2025-02-21 06:22:03,122.0,2025-02-21 06:21:43
20250221,311427T0,12,2025-02-21 06:22:03,2025-02-21 06:22:03,2025-02-21 06:23:04,61.0,2025-02-21 06:22:38
20250221,311427T0,13,2025-02-21 06:23:04,2025-02-21 06:24:33,2025-02-21 06:25:34,150.0,2025-02-21 06:25:22
20250221,311427T0,14,2025-02-21 06:25:34,2025-02-21 06:25:34,2025-02-21 06:26:30,56.0,2025-02-21 06:26:17
20250221,311427T0,15,2025-02-21 06:26:30,2025-02-21 06:27:31,2025-02-21 06:28:32,122.0,2025-02-21 06:28:06
20250221,311427T0,16,2025-02-21 06:28:32,2025-02-21 06:29:05,2025-02-21 06:30:01,89.0,2025-02-21 06:29:56
20250221,311427T0,17,2025-02-21 06:30:01,2025-02-21 06:31:02,2025-02-21 06:32:03,122.0,2025-02-21 06:31:45
20250221,311427T0,18,2025-02-21 06:32:03,2025-02-21 06:34:01,2025-02-21 06:35:02,179.0,2025-02-21 06:34:29
20250221,311427T0,19,2025-02-21 06:35:02,2025-02-21 06:36:31,2025-02-21 06:37:32,150.0,2025-02-21 06:37:13
20250221,311427T0,20,2025-02-21 06:37:32,2025-02-21 06:38:32,,,2025-02-21 06:39:03
20250221,311435T0,1,2025-02-21 05:01:04,2025-02-21 05:05:31,2025-02-21 05:06:32,328.0,2025-02-21 05:06:01
20250221,311435T0,2,2025-02-21 05:06:32,2025-02-21 05:08:01,2025-02-21 05:09:02,150.0,2025-02-21 05:08:46
20250221,311435T0,3,2025-02-21 05:09:02,2025-02-21 05:11:04,2025-02-21 05:11:32,150.0,2025-02-21 05:11:30
20250221,311435T0,4,2025-02-21 05:11:32,2025-02-21 05:13:30,2025-02-21 05:14:31,179.0,2025-02-21 05:14:14
20250221,311435T0,5,2025-02-21 05:14:31,2025-02-21 05:15:32,2025-02-21 05:16:32,121.0,2025-02-21 05:16:04
20250221,311435T0,6,2025-02-21 05:16:32,2025-02-21 05:18:02,2025-02-21 05:19:03,151.0,2025-02-21 05:18:49
20250221,311435T0,7,2025-02-21 05:19:03,2025-02-21 05:20:03,2025-02-21 05:21:00,117.0,2025-02-21 05:20:38
20250221,311435T0,8,2025-02-21 05:21:00,2025-02-21 05:21:33,2025-02-21 05:22:33,93.0,2025-02-21 05:22:28
20250221,311435T0,9,2025-02-21 05:22:33,2025-02-21 05:23:30,2025-02-21 05:24:35,122.0,2025-02-21 05:24:17
20250221,311435T0,10,2025-02-21 05:24:35,2025-02-21 05:25:32,2025-02-21 05:26:33,118.0,2025-02-21 05:26:07
20250221,311435T0,11,2025-02-21 05:26:33,2025-02-21 05:26:33,2025-02-21 05:27:34,61.0,2025-02-21 05:27:01
20250221,311435T0,12,2025-02-21 05:27:34,2025-02-21 05:28:02,2025-02-21 05:29:03,89.0,2025-02-21 05:28:51
20250221,311435T0,13,2025-02-21 05:29:03,2025-02-21 05:30:04,2025-02-21 05:31:00,117.0,2025-02-21 05:30:41
